source,target,assoc_examyear,relation
韓脩,韓尙敬,1447,son
高xx_#781#_(康輻)之妻父,康輻,1447,son-in-law
高天運,高有廉,1447,son
高得亨,高天運,1447,son
高德稱之妻父,高德稱,1447,son-in-law
高有廉,高德稱,1447,son
黃吉元,姜諧,1447,son-in-law
任孝仁,任淑,1450,son
南陸,洪禹成,1450,son-in-law
南須,尹兢,1450,son-in-law
吳寧老,吳伯昌,1450,son
吳寧老之妻父,吳寧老,1450,son-in-law
吳寧老之父,吳寧老,1450,son
呂賓周,尹憲,1450,son-in-law
安xx_#861#_(金好仁)之妻父,金好仁,1450,son-in-law
宣xx(李先齊之妻父),李先齊,1450,son-in-law
尹埛,尹弼商,1450,son
尹壽台,尹淳,1450,son
尹希齊,尹埛,1450,son
尹憲,尹兢,1450,son
尹淳,尹憲,1450,son
尹自任之妻父,尹自任,1450,son-in-law
尹莘卑,尹自任,1450,son
尹莘卑之妻父,尹莘卑,1450,son-in-law
尹莘卑之父,尹莘卑,1450,son
崔宗復之妻父,崔宗復,1450,son-in-law
崔斯江,崔宗復,1450,son
崔斯江之妻父,崔斯江,1450,son-in-law
崔湛,金秀光,1450,son-in-law
崔澤,崔斯江,1450,son
崔田雨,崔澤,1450,son
康孝文之妻父,康孝文,1450,son-in-law
康汝中,康孝文,1450,son
張友仁,閔貞,1450,son-in-law
慶餘,任淑,1450,son-in-law
成栩,尹弼商,1450,son-in-law
成槪,成熺,1450,son
文由質,申子橋,1450,son-in-law
李xx(金壽延之妻父),金壽延,1450,son-in-law
李亮直,金宗淑,1450,son-in-law
李伯恭,黃允元,1450,son-in-law
李先齊,李始元,1450,son
李原,權擥,1450,son-in-law
李堅基,成熺,1450,son-in-law
李希泌,黃銓,1450,son-in-law
李日英,李先齊,1450,son
李興發,洪濟年,1450,son-in-law
李菀,任淑,1450,son-in-law
李霖,尹埛,1450,son-in-law
柳斗明,申梯,1450,son-in-law
權可後,權徵,1450,son
權可後之妻父,權可後,1450,son-in-law
權子衡,權諧,1450,son
權徵之妻父,權徵,1450,son-in-law
權諧,權可後,1450,son
權踶,權擥,1450,son
權錘,鄭袍,1450,son-in-law
沈哲甫,沈愼,1450,son
沈哲甫之妻父,沈哲甫,1450,son-in-law
沈愼之妻父,沈愼,1450,son-in-law
沈道源,沈哲甫,1450,son
河乙浮,河承海,1450,son
河承海,河敬履,1450,son
河敬履,河漴,1450,son
河敬履之妻父,河敬履,1450,son-in-law
河漴之妻父,河漴,1450,son-in-law
洪容,洪濟年,1450,son
洪延甫,洪容,1450,son
洪濟年,洪禹成,1450,son
琴崑之妻父,琴崑,1450,son-in-law
琴淑,琴崑,1450,son
琴淑,琴嵩,1450,son
琴淑之妻父,琴淑,1450,son-in-law
琴淑之父,琴淑,1450,son
申包翅,申梯,1450,son
申梯,申子橋,1450,son
白乙生,白受禧,1450,son
白乙生之妻父,白乙生,1450,son-in-law
白天藏,白環,1450,son
白常一,琴嵩,1450,son-in-law
白環,白乙生,1450,son
盧義,盧自亨,1450,son
盧義之妻父,盧義,1450,son-in-law
盧義之父,盧義,1450,son
盧自亨之妻父,盧自亨,1450,son-in-law
趙安貞之妻父,趙安貞,1450,son-in-law
趙宜瑾,趙承本,1450,son
趙宜瑾之妻父,趙宜瑾,1450,son-in-law
趙宜瑾之父,趙宜瑾,1450,son
趙承本之妻父,趙承本,1450,son-in-law
趙繼文,趙安貞,1450,son
趙繼文之妻父,趙繼文,1450,son-in-law
趙繼文之父,趙繼文,1450,son
鄭允崇,鄭斯仁,1450,son
鄭孝忠,李始元,1450,son-in-law
鄭宗周之妻父,鄭宗周,1450,son-in-law
鄭得良,鄭袍,1450,son
鄭成良之妻父,鄭成良,1450,son-in-law
鄭提,鄭守忠,1450,son
鄭斯仁,鄭成良,1450,son
鄭斯仁之妻父,鄭斯仁,1450,son-in-law
鄭昌孫,金礩,1450,son-in-law
鄭淳祐,鄭得良,1450,son
鄭熙,鄭提,1450,son
鄭璹,鄭允崇,1450,son
鄭袍,鄭忠基,1450,son
鄭雍,鄭宗周,1450,son
金不庇,金秀光,1450,son
金不庇之妻父,金不庇,1450,son-in-law
金再伯,金龜瑞,1450,son
金千海,金壽延,1450,son
金吉德,閔澄源,1450,son-in-law
金士衡,金陞,1450,son
金壽延,金好仁,1450,son
金存,黃季夏,1450,son-in-law
金宗淑,金礩,1450,son
金尙澄之妻父,金尙澄,1450,son-in-law
金義精之妻父,金義精,1450,son-in-law
金自剛,金義精,1450,son
金自剛之妻父,金自剛,1450,son-in-law
金自剛之父,金自剛,1450,son
金至玉+尔,金千海,1450,son
金若采,鄭提,1450,son-in-law
金超,金尙澄,1450,son
金超之妻父,金超,1450,son-in-law
金超之父,金超,1450,son
金連宗,鄭忠基,1450,son-in-law
金陞,金宗淑,1450,son
金龜瑞,金不庇,1450,son
閔叔亮,黃坤,1450,son-in-law
閔安孫,白受禧,1450,son-in-law
閔審言,閔澄源,1450,son
閔普,鄭守忠,1450,son-in-law
閔智生,閔審言,1450,son
閔澄源,閔貞,1450,son
閔逍,吳伯昌,1450,son-in-law
黃吉源,黃坤,1450,son
黃坤,黃允元,1450,son
黃有定,黃銓,1450,son
黃淑卿,黃吉源,1450,son
黃銓,黃季夏,1450,son
元昊,元孝廉,1451,son
具安儀,申叔胥,1451,son-in-law
具綱,具達忠,1451,son
吳備,吳孟經,1451,son
吳善良,吳尙文,1451,son
吳善良之妻父,吳善良,1451,son-in-law
吳孟經之妻父,吳孟經,1451,son-in-law
吳尙文之妻父,吳尙文,1451,son-in-law
吳延禮,吳執,1451,son
吳興,吳善良,1451,son
吳起龍,吳興,1451,son
姜淮順,尹汴,1451,son-in-law
姜烈,崔繼潼,1451,son-in-law
姜自渭,鄭孝恒,1451,son-in-law
孫xx(崔沚瑩之妻父),崔沚瑩,1451,son-in-law
安康,具達忠,1451,son-in-law
安謙,金瓘,1451,son-in-law
宋啓,宋元昌,1451,son
尹季童,李坡,1451,son-in-law
尹會宗,尹江,1451,son
尹江,尹汴,1451,son
尹汴,尹子濚,1451,son
尹炯,柳子晃,1451,son-in-law
尹珪,洪深,1451,son-in-law
尹繼謙,尹子濚,1451,son-in-law
崔xx(朴得和之妻父),朴得和,1451,son-in-law
崔汝霖,崔邦宇,1451,son
崔沚瑩,崔繼潼,1451,son
崔濂,柳浛,1451,son-in-law
崔邦宇,崔沚瑩,1451,son
張德良,張歎,1451,son
張歎,張莪,1451,son
張繼池之妻父,張繼池,1451,son-in-law
張莪,張繼池,1451,son
徐愈,金叔甫,1451,son-in-law
成翼之,金慶孫,1451,son-in-law
朴仲林,朴引年,1451,son
朴仲林,朴耆年,1451,son
朴引年之妻父,朴引年,1451,son-in-law
朴得和,朴枰,1451,son
朴敏中,朴祥,1451,son
朴祥,朴得和,1451,son
朴耆年之妻父,朴耆年,1451,son-in-law
朴良善,元孝廉,1451,son-in-law
朴鴦之妻父,朴鴦,1451,son-in-law
朴鴦之父,朴鴦,1451,son
朴鴦之父之妻父,朴鴦之父,1451,son-in-law
朴鴦之父之父,朴鴦之父,1451,son
李丙奎之妻父,李丙奎,1451,son-in-law
李先齊,李亨元,1451,son
李具商,趙廷瑞,1451,son-in-law
李存實,李德孫,1451,son
李孝生之妻父,李孝生,1451,son-in-law
李孝生之父,李孝生,1451,son
李孝生之父之妻父,李孝生之父,1451,son-in-law
李孝生之父之父,李孝生之父,1451,son
李孟英之妻父,李孟英,1451,son-in-law
李孟英之父,李孟英,1451,son
李孟英之父之妻父,李孟英之父,1451,son-in-law
李孟英之父之父,李孟英之父,1451,son
李季甸,李坡,1451,son
李守中,李悌林,1451,son
李守中之妻父,李守中,1451,son-in-law
李守中之父,李守中,1451,son
李寧商,李翊,1451,son
李希牧,李存實,1451,son
李德孫,李約東,1451,son
李惓,李亨元,1451,son-in-law
李永僖,申效友,1451,son-in-law
李發生,洪應,1451,son-in-law
李知命,李約東,1451,son-in-law
李義,趙叔宗,1451,son-in-law
李苔,李丙奎,1451,son
李苔之妻父,李苔,1451,son-in-law
李苔之父,李苔,1451,son
李覲之妻父,李覲,1451,son-in-law
李賴,李覲,1451,son
李達衷,李䇕,1451,son
李䇕,李寧商,1451,son
林孝儉之父,林孝儉,1451,son
林孝儉之父之妻父,林孝儉之父,1451,son-in-law
林孝儉之父之父,林孝儉之父,1451,son
柳務,李德孫,1451,son-in-law
柳原之,柳浛,1451,son
柳斗明,柳規,1451,son
柳曼殊,柳原之,1451,son
柳浛,柳自湄,1451,son
柳漹,柳斗明,1451,son
柳珍,柳自湄,1451,son-in-law
柳規,柳子晃,1451,son
柳規之妻父,柳規,1451,son-in-law
權允諧,權錘,1451,son
權審,許迪,1451,son-in-law
權得經之妻父,權得經,1451,son-in-law
權放,權得經,1451,son
權放之妻父,權放,1451,son-in-law
權時,宋元昌,1451,son-in-law
權遈,權悌,1451,son
權錘,權放,1451,son
洪德輔,洪深,1451,son
洪有龍,洪德輔,1451,son
洪深,洪應,1451,son
王回,趙雅,1451,son-in-law
琴以間,辛義卿,1451,son-in-law
申仁錡,申效友,1451,son
申土+旬,申仁錡,1451,son
申效友,申叔胥,1451,son
許完,許晐,1451,son
許晐,許綿,1451,son
許綿,許迪,1451,son
趙瑚,趙雅,1451,son
趙遂良,趙廷瑞,1451,son
趙雅,趙叔宗,1451,son
辛云吉,辛方佑,1451,son
辛方佑,辛黍,1451,son
辛黍,辛義卿,1451,son
郭自湖之妻父,郭自湖,1451,son-in-law
郭自湖之父,郭自湖,1451,son
郭自湖之父之妻父,郭自湖之父,1451,son-in-law
郭自湖之父之父,郭自湖之父,1451,son
都膺,李寧商,1451,son-in-law
鄭仁儉,鄭濂,1451,son
鄭濂,鄭知年,1451,son
鄭知年,鄭孝恒,1451,son
鄭綸,許綿,1451,son-in-law
鄭鎭,李翊,1451,son-in-law
金xx_#898#_(高台弼)之妻父,高台弼,1451,son-in-law
金人+亥,權悌,1451,son-in-law
金仁源,鞠經禮,1451,son-in-law
金仲誠,辛黍,1451,son-in-law
金叔甫,金瓘,1451,son
金士忠,林孝儉,1451,son-in-law
金好衡之妻父,金好衡,1451,son-in-law
金好衡之父,金好衡,1451,son
金好衡之父之妻父,金好衡之父,1451,son-in-law
金好衡之父之父,金好衡之父,1451,son
金寬,鞠釐,1451,son-in-law
金復恒,金慶孫,1451,son
金恥其,李悌林,1451,son-in-law
金賞,金躍,1451,son
金賤之妻父,金賤,1451,son-in-law
金賤之父,金賤,1451,son
金賤之父之妻父,金賤之父,1451,son-in-law
金賤之父之父,金賤之父,1451,son
金躍,金叔甫,1451,son
金阿,朴枰,1451,son-in-law
鞠世一,鞠泰瑞,1451,son
鞠泰瑞,鞠釐,1451,son
鞠釐,鞠經禮,1451,son
高得宗,高台弼,1451,son
丁光起,丁寅,1453,son
丁光起,丁艮,1453,son
丁克仁之妻父,丁克仁,1453,son-in-law
丁寅,丁克仁,1453,son
丁寅之妻父,丁寅,1453,son-in-law
丁艮,丁禮孫,1453,son
丁艮之妻父,丁艮,1453,son-in-law
丁贊,丁光起,1453,son
丘天雨,丘春甫,1453,son
丘春甫,丘次崇,1453,son
丘次崇,丘致崗,1453,son
丘致崗之妻父,丘致崗,1453,son-in-law
任具,任孟卿,1453,son
任孟卿,任擇,1453,son
任瑞原,任具,1453,son
元xx_#971#_(尹起磻)之妻父,尹起磻,1453,son-in-law
全卿,朴昕,1453,son-in-law
劉懽,鄭齊安,1453,son-in-law
卓愼,鄭孝忠,1453,son-in-law
南勝寶之妻父,南勝寶,1453,son-in-law
南得儉,南勝寶,1453,son
南得儉之父,南得儉,1453,son
南珥,柳桂芬,1453,son-in-law
南神錫,崔漢輔,1453,son-in-law
呂宗肅,金承璧,1453,son-in-law
姜匪龍,李美,1453,son-in-law
姜耆壽之妻父,姜耆壽,1453,son-in-law
姜耆壽之父,姜耆壽,1453,son
姜耆壽之父之妻父,姜耆壽之父,1453,son-in-law
姜耆壽之父之父,姜耆壽之父,1453,son
孫士晟,孫旭,1453,son
孫密,孫舜孝,1453,son
孫有禮,孫密,1453,son
孫永,孫有禮,1453,son
安勉,安魯生,1453,son
安崇信,朴增,1453,son-in-law
安崇善,金潚,1453,son-in-law
安復初,安信孫,1453,son
安魯生,安復初,1453,son
宋倫,宋克昌,1453,son
宋居信,李穰,1453,son-in-law
宋忠孫,宋倫,1453,son
宋珣,宋忠孫,1453,son
宋興門之妻父,宋興門,1453,son-in-law
宋興門之父,宋興門,1453,son
宋興門之父之妻父,宋興門之父,1453,son-in-law
宋興門之父之父,宋興門之父,1453,son
尹將,安復初,1453,son-in-law
尹希長,尹處寬,1453,son
尹彦材,尹希長,1453,son
尹彪,崔灝元,1453,son-in-law
尹思永,尹登良,1453,son
尹登良,尹起磻,1453,son
尹登良之妻父,尹登良,1453,son-in-law
尹處寬,尹孝孫,1453,son
尹邦晏,尹思永,1453,son
尹須彌,尹慜,1453,son
崔士老,崔漢輔,1453,son
崔安善,崔士老,1453,son
崔安止,崔灝元,1453,son
崔安止之父,崔安止,1453,son
崔斯泌,崔自涇,1453,son
崔昀,朴楗,1453,son-in-law
崔滂,沈山甫,1453,son-in-law
崔澤,崔斯泌,1453,son
崔秀民,金漢,1453,son-in-law
崔自涇,崔水智,1453,son
崔自濱,鄭忱,1453,son-in-law
廉順良,李崇元,1453,son-in-law
徐晋生,李堣,1453,son-in-law
慶由謹,盧思愼,1453,son-in-law
成勝,梁井明,1453,son-in-law
成念祖,成侃,1453,son
曺紏,李希哲,1453,son-in-law
朴乙材,朴立基,1453,son
朴乙規,朴堅,1453,son
朴仁孝,尹慜,1453,son-in-law
朴仲孫,朴楗,1453,son
朴元亨,尹孝孫,1453,son-in-law
朴剛生,梁瓊,1453,son-in-law
朴堅,朴得瑞,1453,son
朴子儉,沈孟恩,1453,son-in-law
朴得瑞,朴瑾,1453,son
朴得瑞之妻父,朴得瑞,1453,son-in-law
朴忱,金叔溫,1453,son-in-law
朴文吉,朴淳,1453,son
朴昌孫,朴繼性,1453,son
朴昌孫之妻父,朴昌孫,1453,son-in-law
朴昌孫之父,朴昌孫,1453,son
朴昕,朴叔蓁,1453,son
朴淳,朴昕,1453,son
朴瑾之妻父,朴瑾,1453,son-in-law
朴登,鄭保,1453,son-in-law
朴矩,李亨增,1453,son-in-law
朴禱,朴義至,1453,son
朴立基,朴致明,1453,son
朴繼性之妻父,朴繼性,1453,son-in-law
朴義至,朴增,1453,son
朴翊,任孟卿,1453,son-in-law
朴致明之妻父,朴致明,1453,son-in-law
朴麟,金九英,1453,son-in-law
李xx(鄭廣元之妻父),鄭廣元,1453,son-in-law
李之莖,李順孫,1453,son
李云吉,李隲,1453,son
李亨增,李仁堅,1453,son
李亨增,金富弼,1453,son-in-law
李仲由,金如晦,1453,son-in-law
李仲臣,趙昱,1453,son-in-law
李侃,朴義至,1453,son-in-law
李元老,李美,1453,son
李元老之妻父,李元老,1453,son-in-law
李匡,李宗美,1453,son
李叔畝,李亨增,1453,son
李吉培,李垤,1453,son
李和,李淑,1453,son
李咸寧,成侃,1453,son-in-law
李士敏,安信孫,1453,son-in-law
李季甸,李堣,1453,son
李安,李之莖,1453,son
李宗美,李德枝,1453,son
李希若,李芸奉,1453,son
李德枝,李希哲,1453,son
李德枝之妻父,李德枝,1453,son-in-law
李愼全,李承胤,1453,son-in-law
李暿,李文煥,1453,son
李根完,李文煥,1453,son-in-law
李根繼,趙元祉,1453,son-in-law
李永瑞,柳輊,1453,son-in-law
李淑,李穰,1453,son
李祉,金壽寧,1453,son-in-law
李種學,李叔畝,1453,son
李稷,權擇,1453,son-in-law
李穰,李承胤,1453,son
李芸奉之妻父,李芸奉,1453,son-in-law
李袞,金淑良,1453,son-in-law
李補丁,李崇元,1453,son
李鍾山之妻父,李鍾山,1453,son-in-law
李鍾山之父,李鍾山,1453,son
李鍾山之父之妻父,李鍾山之父,1453,son-in-law
李鍾山之父之父,李鍾山之父,1453,son
李隲,李元老,1453,son
李順孫,李幹,1453,son
李順孫之妻父,李順孫,1453,son-in-law
李龜壽,崔安止,1453,son-in-law
林景文,金利用,1453,son-in-law
柳京生,李仁堅,1453,son-in-law
柳士根,柳承順,1453,son
柳悅,鄭垠,1453,son-in-law
柳承順,柳桂芬,1453,son
柳滸,朴立基,1453,son-in-law
柳珍,閔釋,1453,son-in-law
柳自湄,柳輊,1453,son
柳陽植,金謙光,1453,son-in-law
梁漢瑞,梁瓊,1453,son
梁瓊,梁井明,1453,son
梁碩材,梁漢瑞,1453,son
權尙溫,權擇,1453,son
權循,崔士老,1453,son-in-law
權擇,權以經,1453,son
權示+賀,李垤,1453,son-in-law
權總,權尙溫,1453,son
權轂,南得儉,1453,son-in-law
沈公懋,沈原達,1453,son
沈原達,沈孟恩,1453,son
沈孟恩,沈山甫,1453,son
沈溫,盧物載,1453,son-in-law
河漢近之妻父,河漢近,1453,son-in-law
河漢近之父,河漢近,1453,son
河漢近之父之妻父,河漢近之父,1453,son-in-law
河漢近之父之父,河漢近之父,1453,son
牟恂,崔水智,1453,son-in-law
玉礪之妻父,玉礪,1453,son-in-law
玉礪之父,玉礪,1453,son
玉礪之父之妻父,玉礪之父,1453,son-in-law
玉礪之父之父,玉礪之父,1453,son
申子儀,孫舜孝,1453,son-in-law
盧物載,盧思愼,1453,son
盧鈞,盧閈,1453,son
盧閈,盧物載,1453,son
禹成範,鄭淵,1453,son-in-law
蔡怡,宋倫,1453,son-in-law
趙夏,趙瑞廷,1453,son
趙孝生,丁禮孫,1453,son-in-law
趙寧,趙昱,1453,son
趙崇,趙夏,1453,son
趙思謙,趙琨,1453,son
趙慈,鄭沃卿,1453,son-in-law
趙敏原,趙瓚,1453,son
趙敏原之妻父,趙敏原,1453,son-in-law
趙明,李幹,1453,son-in-law
趙溫寶,孫密,1453,son-in-law
趙琨,趙秀宗,1453,son
趙瑞老,趙元祉,1453,son
趙益,趙敏原,1453,son
趙石堅,趙益,1453,son
趙秀宗,趙璠,1453,son
趙秀宗之妻父,趙秀宗,1453,son-in-law
郭永,鄭以雅,1453,son-in-law
鄭保,鄭允和,1453,son
鄭允珪,鄭易,1453,son
鄭克從,宋克昌,1453,son-in-law
鄭參,趙瓚,1453,son-in-law
鄭吉邦,崔自涇,1453,son-in-law
鄭夢周,鄭宗誠,1453,son
鄭存,尹處寬,1453,son-in-law
鄭孝忠,鄭沃卿,1453,son
鄭宗誠,鄭保,1453,son
鄭宗誠,鄭忠碩,1453,son-in-law
鄭廣元,鄭垠,1453,son
鄭忠碩,鄭忱,1453,son
鄭思道,鄭洪,1453,son
鄭悛,鄭齊安,1453,son
鄭摠,鄭孝忠,1453,son
鄭易,鄭忠碩,1453,son
鄭樞,鄭摠,1453,son
鄭洪,鄭淵,1453,son
鄭淵,鄭自明,1453,son
鄭繼紹,金性源,1453,son-in-law
鄭習仁,鄭悛,1453,son
鄭自明之妻父,鄭自明,1453,son-in-law
鄭齊安,鄭以雅,1453,son
金xx_#916#_(任擇)之妻父,任擇,1453,son-in-law
金xx_#923#_(鄭允和)之妻父,鄭允和,1453,son-in-law
金仁起,金九英,1453,son
金仁起之妻父,金仁起,1453,son-in-law
金仁起之父,金仁起,1453,son
金倫,金祇,1453,son-in-law
金叔溫,金養中,1453,son
金吉德,趙瑞廷,1453,son-in-law
金士淸,金如晦,1453,son
金如晦,金富弼,1453,son
金孝新之父,金孝新,1453,son
金孝新之父之妻父,金孝新之父,1453,son-in-law
金孝新之父之父,金孝新之父,1453,son
金季敦,孫旭,1453,son-in-law
金宗瑞,金承璧,1453,son
金寶光,趙夏,1453,son-in-law
金張,金利用,1453,son
金後,金張,1453,son
金慶生,金後,1453,son
金文鉉,金士淸,1453,son
金明道,金輔輪,1453,son
金明道之妻父,金明道,1453,son-in-law
金明道之父,金明道,1453,son
金暎璧之妻父,金暎璧,1453,son-in-law
金暎璧之父,金暎璧,1453,son
金暎璧之父之妻父,金暎璧之父,1453,son-in-law
金暎璧之父之父,金暎璧之父,1453,son
金末宗,金孝新,1453,son-in-law
金淑良,金祇,1453,son
金潚,金壽寧,1453,son
金炳文之妻父,金炳文,1453,son-in-law
金炳文之父,金炳文,1453,son
金炳文之父之妻父,金炳文之父,1453,son-in-law
金炳文之父之父,金炳文之父,1453,son
金理,權以經,1453,son-in-law
金益廉,金漢,1453,son
金益精,金潚,1453,son
金石通之妻父,金石通,1453,son-in-law
金石通之父,金石通,1453,son
金石通之父之妻父,金石通之父,1453,son-in-law
金石通之父之父,金石通之父,1453,son
金義蒙,金性源,1453,son
金自溫,柳承順,1453,son-in-law
金自貞之妻父,金自貞,1453,son-in-law
金自貞之父,金自貞,1453,son
金自貞之父之妻父,金自貞之父,1453,son-in-law
金自貞之父之父,金自貞之父,1453,son
金致知,朴叔,1453,son-in-law
金贇,丘次崇,1453,son-in-law
金輅,金叔溫,1453,son
金輅,金淑良,1453,son
金輔輪之妻父,金輔輪,1453,son-in-law
金鐵山,金謙光,1453,son
閔友曾之妻父,閔友曾,1453,son-in-law
閔好問,閔釋,1453,son
閔無恤,金養中,1453,son-in-law
閔由誼,閔好問,1453,son
閔釋,閔友曾,1453,son
黃xx_#932#_(趙璠)之妻父,趙璠,1453,son-in-law
仇自平之妻父,仇自平,1454,son-in-law
仇自平之父,仇自平,1454,son
仇自平之父之妻父,仇自平之父,1454,son-in-law
仇自平之父之父,仇自平之父,1454,son
任孝明,金潤宗,1454,son-in-law
具致明,白思粹,1454,son-in-law
南乙珍,南珪,1454,son
南珪,南致和,1454,son
南用禮,郭自容,1454,son-in-law
南致和,南䄎,1454,son
南邁,崔應賢,1454,son-in-law
吳仲勸,朴安敬,1454,son-in-law
奇采,鄭孝常,1454,son-in-law
孫次綿之妻父,孫次綿,1454,son-in-law
孫次綿之父,孫次綿,1454,son
孫次綿之父之妻父,孫次綿之父,1454,son-in-law
孫次綿之父之父,孫次綿之父,1454,son
宋紹,高台翼,1454,son-in-law
宋萬鎰,金命世,1454,son-in-law
宣xx_#996#_(朴孟智)之妻父,朴孟智,1454,son-in-law
尹文卿,李紬,1454,son-in-law
崔致雲,崔應賢,1454,son
